star_id,stellar_magnitude,sp_type5,sp_type_value5,m_star,r_star,teff,lum,dilution,noise1,n_planets,planet_id,radius,rprs,period_days,t_dur,T0,cosi,a,e,w,impact,transiting,n1,tcen1,N1,SNR1,detectable1,RA,Dec,lon,lat,max_sectors,priority,prior,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15,sec16,sec17,sec18,sec19,sec20,sec21,sec22,sec23,sec24,sec25,sec26,sini,t_in,t_in/t_dur,obs_time
4806893,11.5039,K,4,0.83999997,618203381.9002,5058.1001,0.46590868,0.080007985,0.00062887769766765,1,0,64143228.0,0.09708864038252847,12.445324284997186,210.30233558616158,1332.134350611321,0.02,14860671283.15834,0.34561256615031183,-0.8482300164692442,0.5678379675034549,1,1,1394.3609720363074,7,36.71915673039522,1,20.5505101615598,-47.50336059914479,353.17420993093805,-50.4261195775737,1.0,0,2683.532180446511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,28.107424171544938,0.13365245846273177,
4869996,7.909500099999999,F,2,1.4400001,1094823225.851,6747.0,4.6261568,0.0037788791,0.0004995442769695754,1,0,22515114.0,0.01924328146156952,12.843055583146247,314.66357656409076,1333.2043506113212,0.03,18162443436.466167,0.0028197546400398486,3.078760800517997,0.4943977962551767,1,1,1397.4196285270525,156,9.223771215392489,1,11.1518321847051,-42.5985733410226,349.13531174045,-42.65926273812631,1.0,1,5551.69635008177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,7.8708165253840425,0.02501343374828422,
4889977,11.1755,K,4,0.91100001,587285152.5398,5299.0,0.50647897,0.029207077,0.0005229710677409951,3,0,23789314.0,0.037903724019906285,46.750726215218535,275.70124063679765,1367.5043506113213,0.01,36895457012.38147,0.036023036864605305,-2.9845130209103035,0.6269307279565435,1,1,1741.5101603330688,9,8.007640921598348,1,344.10187940741514,39.685334725555,4.680761118785268,42.0462684261273,1.0,0,3485.129102246745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,16.609984690403493,0.06024631826842265,
4891728,8.007,F,2,1.474,1434496330.1000001,6829.0,8.335207,0.30044314,0.00013264965441548755,1,0,43322800.0,0.028259603243482114,15.016846325188244,148.80626804462082,1330.7043506113212,0.07,20315437435.829483,0.030357419016689813,2.5446900494077327,0.967568386761016,1,1,1435.8222748876387,5,10.351889597613347,1,21.5688382764502,-13.8936084914434,14.406564360222001,-21.238918047762002,1.0,0,3599.2729342903967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9975469913743412,62.88196427131201,0.42257604533470533,41.21086303769691
4892759,10.1602,F,2,1.252,787971168.951,6333.0,1.860154,9.8045075e-06,0.00030912688797280483,1,0,24719480.0,0.029354723040646943,39.82214316207593,201.0705538864622,1343.2643506113209,0.02,36860316089.66659,0.05977047604549484,1.853539665617978,0.8759747790890002,1,1,1462.7307800975489,7,7.375032773352679,1,47.5708910152159,-7.991020527675119,42.644472947027005,-24.7272942320348,1.0,0,3793.7420024173107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,23.901239355053228,0.11886991353567095,
4908785,9.8570995,F,2,1.1,1366496317.3999999,5983.0,4.456360299999999,0.0012660411,0.00026797087148500224,3,1,69622288.0,0.04767479230258021,218.96869196402818,834.7103297964723,1404.2043506113212,0.01,109983306082.33003,0.028943017923153607,1.1938052083641209,0.7780850533628133,1,1,1404.2043506113212,27,44.01720131248066,1,34.098395882591,-57.09298852289621,353.09035340894997,-63.0530045862249,2.0,0,2710.0966321053893,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,95.07955117858367,0.11390724157177613,
4918919,11.2079,A,1,2.1900001,1964377509.1490002,8730.0,41.743992,0.82960522,0.0005324135965378223,1,0,106115375.99999999,0.050547810428695716,25.63797948953649,679.5454505185302,1341.4643506113212,0.02,33114009421.03648,0.013021476571463035,-2.5132741228718345,0.33750896055843155,1,1,1982.413837849734,23,12.579462526275131,1,343.125375274907,56.832453797001705,19.6818955441579,56.2192091274565,2.0,0,791.4044650668169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.999799979995999,37.50767747246501,0.055195244768167624,
4922709,11.5725,F,2,1.42,1071947832.4,6702.0,4.3177056,0.016267562,0.0006541277109189213,2,1,72247140.0,0.06306610261867067,135.73380162428538,488.9211731676756,1339.664350611321,0.01,87062135602.98141,0.05623227087364258,-2.9530970943744053,0.8129913910380789,1,1,1746.8657554841773,16,23.93213071969973,1,344.190214050722,39.5906832293978,4.69366563039884,41.9301030705155,1.0,0,1129.9183001763367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,83.97605623822375,0.17175786373527363,
4945802,11.8275,K,4,0.63999999,481230344.96529996,4082.0,0.11975285,0.0037970527,0.0007591284956170808,1,0,74056504.0,0.1439989036064208,21.092997237071945,208.26395263574875,1328.5243506113209,0.02,19294197163.79919,0.2182282162255231,2.1048670779051606,0.6387933710602656,1,1,1391.8033423225372,6,66.65500815572082,1,32.0589749992315,-54.62279783622729,355.0630979107541,-60.49535098971739,1.0,0,3236.870052321024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,45.74236855782911,0.21963651404346476,
4948134,11.5923,F,2,1.16,966028614.4999999,6121.0,2.4398043,0.015037608,0.0006616380443347628,3,0,46954270.0,0.04548142738862348,13.622099501435963,347.88979030483836,1325.344350611321,0.01,17576128584.664146,0.008652938272543336,1.8849555921538759,0.17928612432582822,1,1,1434.3211466228088,12,10.669797876892883,1,29.59000404195549,-4.04854078242347,26.04079634239261,-15.1118393723989,1.0,0,1305.7637578939427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,15.890059245001284,0.045675554982736406,
4973620,11.6389,F,2,1.37,902785890.2000002,6573.0,2.8334305,0.24903394,0.0006797206190878367,1,0,89506179.00000001,0.09277206822699187,24.91033255796101,369.6150183802204,1342.7443506113214,0.01,27782270277.063644,0.10189352964600863,-1.5707963267948966,0.3369208911283895,1,1,1442.3856808431653,12,35.117243302522475,1,61.2721393206681,-36.9265582733008,46.44937324669189,-56.1049332203451,1.0,0,1406.89756278948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,36.60071746332966,0.09902389146341116,9.22341774410118
4986292,12.8354,F,2,1.35,1053078646.1,6531.0,3.757776,0.13392246,0.0014232376080861027,1,0,102751488.0,0.09130116041767113,36.671971241160286,499.1986315826673,1337.864350611321,0.01,35777387025.452774,0.15728150421722722,0.8482300164692442,0.2944700972761873,1,1,1741.2560342640836,16,20.661022814907085,1,338.9133120484952,45.6783576340213,4.7309827915536795,49.1464114818949,1.0,0,533.3366700225506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,47.310315343021905,0.09477252610454587,18.05973294030303
4995978,11.2235,A,1,1.7,1712825591.451,7433.0,16.678964999999998,0.19373673,0.0005370332669593805,3,1,132631478.00000001,0.0724573506020916,19.29310991220454,602.2999122556597,1343.134350611321,0.02,25178256799.605488,0.0033539526238808765,2.1362830044410592,0.29128280748642343,1,1,1748.2896587676153,14,30.642145597965225,1,341.364213989626,37.36124235542249,0.6357653218579189,41.13181473972461,1.0,0,681.3953441468223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,45.684007161802775,0.07584926750314912,30.58808341073731
5073824,10.8726,F,2,1.3,1244399606.451,6428.3799,4.9251003,1.8242195e-05,0.00044384189965539884,1,0,121539567.00000001,0.09139171005760813,28.29852285325583,421.244884043923,1349.1743506113212,0.03,29723377303.19173,0.04382056056770632,2.9845130209103035,0.7057699768054554,1,1,1405.771396317833,14,70.41114463660769,1,16.000213522600998,-44.286331258585605,352.0001716447792,-45.981573423933895,1.0,0,1331.3798199523812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,70.72463901302822,0.1678943571588962,
5091021,12.7062,F,2,1.25,913016842.3,6322.0,2.4800618,0.024298541,0.0013081555273843535,3,0,102209953.0,0.10475225565914437,40.9893413112681,441.97492605180366,1330.9243506113212,0.01,37557080341.46754,0.050311278135073884,-0.9424777960769379,0.4249760451608388,1,1,1740.8177637240026,14,30.64113513513613,1,332.281880124964,36.5199193508582,351.50718200151397,44.001942804378395,1.0,0,718.7742360234705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,52.95011799913677,0.11980344331327637,31.787850282583733
5099627,12.9246,F,2,1.3200001,1255166031.7,6471.0,5.1448956,0.15379524,0.0015095899323117586,2,0,96437827.0,0.07189442628608791,48.86253719136592,647.9924101272279,1363.2843506113209,0.01,42998158537.19932,0.07439563293122009,0.8796459430051422,0.320137125690792,1,1,1754.1846481422479,21,13.59916861099868,1,330.65396301358214,28.6739996236546,345.08984976106314,37.6812282737869,1.0,0,386.41974423277117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,49.65315844104775,0.07662614201190839,38.981811506365105
5104869,11.5472,F,2,1.53,1045490701.551,6967.0,4.796355200000002,0.14118376,0.0006446777433718418,2,0,84734300.0,0.07583820676967756,19.595020165974628,389.9756987351887,1343.874350611321,0.01,24562287628.600555,0.08154031243766037,0.5654866776461626,0.22216960743707528,1,1,1755.369774096787,13,28.18704359417963,1,333.990146918768,40.06125048658449,355.683223225468,46.3859257130999,1.0,0,1190.2744925539612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,29.768364601317515,0.07633389643986917,
5107883,12.7766,F,2,1.26,1290101499.0,6353.0,5.0495199999999985,0.016112832,0.0013694595319189186,1,0,94125154.0,0.06827014163258703,20.934976927386504,453.9692889006474,1343.9443506113212,0.03,24060964483.28728,0.054801314466996605,0.18849555921538771,0.5486212188940798,1,1,1783.578866086438,15,12.972273547427335,1,351.773962234596,36.5964597695552,9.41461289729553,36.346941319961296,1.0,0,408.77567354367255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9995498987044118,42.135370610622374,0.09281546492420069,30.48781597195093
5110136,12.4167,F,2,1.11,636595420.5198001,6009.0,0.98406583,0.12478606,0.0010874409134824623,1,0,114728968.0,0.16863921070855992,49.32199626037483,305.0103386305576,1338.0043506113213,0.01,40839079953.815765,0.027895170611467887,-1.5079644737231006,0.6551519118147133,1,1,1436.6483431320705,8,65.76374266389564,1,25.196748636711888,-17.0647060583004,16.5270461547635,-25.5390277733626,1.0,0,1485.1459385758808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,80.34502944592535,0.2634173969533633,20.13611789157295
5132854,9.681400300000002,A,1,2.4200001,2791206682.698,9527.0,119.53557,0.23385973,0.0002474701635109046,3,0,127942422.0,0.04289153169051349,60.99108202775209,1054.8003681417374,1378.6443506113212,0.03,61008527922.494675,0.06471598044648341,1.7907078125461822,0.6102458842856617,1,1,1744.5908427778336,36,36.149785603423965,1,342.346220220693,48.891236413916396,10.557485918111695,50.408048011114104,2.0,0,1005.2503291951393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9995498987044118,69.38594137057451,0.06578111220496928,
5152969,11.1907,F,2,1.42,1863591224.6000001,6708.0,13.096735,0.12740149,0.0005273755176485114,2,1,73094483.0,0.03670142491397521,22.261302142255225,721.3097779066229,1333.084350611321,0.02,26085811409.822712,0.0345333876582961,1.6022122533307943,0.2685551226100792,1,1,1756.049091314172,24,11.098720212334616,1,335.621195322264,46.9503852507032,2.9612316915651804,51.4939718728518,1.0,0,611.3981439526335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,27.8477422134078,0.038607188015982806,
5154887,12.2454,F,2,1.39,1363686457.0,6629.0,6.6882272,0.20890316,0.000977337343628301,2,1,86581890.0,0.05941026892727816,14.986709680920267,383.58795451968604,1327.344350611321,0.04,19895292213.071255,0.09978525807021543,-1.4451326206513049,0.6371322485256284,1,1,1746.972221677089,13,10.771066484646386,1,331.040351918937,47.1454291936283,358.985196685382,53.4738781218736,1.0,0,527.0523830097859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9991996797437437,36.4482009622556,0.09501914888827681,
5161375,12.1588,F,2,1.13,1234057303.2,6052.0,3.8050025,0.007866993499999999,0.0009266511601096072,3,0,69316480.0,0.05255937083341385,26.87223982314869,300.794565527114,1330.664350611321,0.04,27405427743.93637,0.023581765820981676,2.7017696820872223,0.8733456613544539,1,1,1787.4924276048487,10,9.353643622016838,1,353.29311340429894,38.09018046945921,11.6425273904344,37.053368647887,1.0,0,645.7297597252673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9991996797437437,61.12724864048125,0.2032192587434601,
5192989,12.0648,F,2,1.36,1019902819.1,6562.0,3.5921123,0.74539202,0.000875071826438661,1,0,78490720.0,0.07201260220538594,144.79833299920884,394.3967966651246,1413.354350611321,0.01,89597633038.31454,0.11392533725288972,-0.3455751918948772,0.8961097949675224,1,1,1992.5476826081567,13,12.241989360442345,1,330.243171400761,70.42376547280129,37.37699179651751,68.5281777576444,4.0,0,1820.196066372045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0.9999499987499375,131.18204841542706,0.33261438613258176,0.0
5199088,12.9495,G,3,1.04,1082443078.3,5806.0,2.4797487,0.057218954,0.0015347752450516066,2,1,82861225.99999999,0.07163005275230831,24.324023933673374,455.1503899835334,1343.4543506113212,0.02,24944564172.548492,0.17866419688082366,-0.03141592653589796,0.4458216439961379,1,1,1756.962757483767,14,11.831636909245514,1,328.20666964318093,38.1490783090896,348.62893740796693,47.016150901927006,1.0,0,474.58901162103416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,38.784085103728756,0.08521158271474161,
5201654,12.7103,F,2,1.17,816765213.4,6156.0,1.7843359,0.62698513,0.0013116369388441994,4,1,140111031.99999997,0.1605181268992431,18.821927845999397,303.90555203918876,1329.114350611321,0.02,21866497055.882717,0.05681521978899829,-3.078760800517997,0.5321882211298617,1,1,1743.1967632233084,10,38.1813204593405,1,332.45061494335204,29.356026069332096,347.250390504366,37.5992167666803,1.0,0,847.2480500630487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,61.603623264137504,0.20270647525450172,11.896700833741907
5223182,10.9715,K,4,0.898,557870643.6198,5252.0,0.44101575,0.22818491,0.0018124088147376414,1,0,30631768.0,0.051379223864033735,75.45221090622974,191.77364428209552,1378.134350611321,0.01,50522087287.1441,0.0055041258966230105,2.1991148575128547,0.8957985747186121,1,1,1755.3954051424698,96,11.619589158095794,1,330.372311548492,52.655637229420606,4.45668887011026,58.069267559298886,2.0,1,5949.415008311637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9999499987499375,45.499286931546024,0.2372551614267569,
5258815,11.8245,F,2,1.3200001,1876840620.549,6478.0,11.553308,0.28731626,0.000757782512670341,2,0,100387847.0,0.05004984417511309,33.872248014749104,772.5292561142952,1345.2743506113209,0.03,33679207300.00552,0.06659245405444303,2.5761059759436304,0.5141672813229674,1,1,1785.6135748030606,24,12.580017537538867,1,337.877377162868,53.950304827457295,12.2407964052746,56.093109306277114,2.0,0,595.3870623407922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9995498987044118,50.600464312155,0.06549973856869531,4.530055466351983
5273737,12.093,F,2,1.39,1426108549.0509999,6638.0,7.3543382,0.44099241,0.0008901849515576736,3,1,121934569.0,0.0800061271564577,40.86402919656643,457.96742771831447,1336.5443506113209,0.03,38830553692.243774,0.0509770262661509,2.9530970943744053,0.8018419752334561,1,1,1745.1846425769854,15,19.32636529701321,1,324.377692234602,47.765688364835704,353.24941014846496,56.6193172799383,1.0,0,541.0793285790359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,93.78072667525159,0.20477597531878186,
5352873,12.0084,A,1,2.04,1578223471.6,8280.0,21.804571,0.087190546,0.0008457367299341815,3,0,101687530.99999999,0.06029040324550556,152.57490916744834,815.2672849792618,1382.9343506113212,0.01,106203785068.481,0.0076902006014027986,-1.0053096491487337,0.6729460404765134,1,1,1993.2339872811149,27,20.541748130936668,1,327.243327354964,68.8296145563254,32.2531127702641,68.9534741519325,4.0,0,978.3902637466521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0.9999499987499375,84.95360713997067,0.10420338054179576,
5367092,12.3574,F,2,1.221,918476595.8000001,6267.0,2.4236035,0.06722935299999999,0.001047764456791258,1,0,91997240.0,0.0937250515466148,10.809795526313273,296.492757601623,1330.104350611321,0.02,15324679483.21203,0.014166215990716024,-2.701769682087222,0.33350237744194755,1,1,1740.8765806112276,10,24.84219420153758,1,334.685862605578,42.3005064193003,358.07757694276603,48.0115505084804,1.0,0,889.4146169371803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,29.595203151829306,0.09981762587130157,
5374108,10.9849,G,3,1.035,946714232.249,5776.0,1.8579596,0.15003507,0.00047135221968577215,3,2,34288722.0,0.03389076533632958,42.83385825760992,485.7705424166621,1355.414350611321,0.01,36317234701.51574,0.0019767695973027066,0.8796459430051422,0.3805717311029579,1,1,1740.9190749298114,16,8.475515125203177,1,319.506636186954,37.5010039892351,339.09076373405,49.7702874762403,2.0,0,2671.844310029574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,18.76548506024551,0.03863034791465331,
5432873,12.4496,A,1,1.8099999,1748254731.749,7708.0,20.093981,0.42855814,0.0011102076429112082,1,0,135039716.0,0.07227794354292175,17.073115234584314,597.9398148796539,1335.394350611321,0.01,23697865156.569645,0.08807277425344287,2.1362830044410592,0.12438763602840686,1,1,1745.149116241344,20,14.730735782286306,1,323.4476771290112,55.668079877250605,2.56663256475512,63.030722433869,2.0,0,452.0367900426188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9999499987499375,42.17173001924737,0.07052838591746091,
5461040,8.756150199999999,K,4,0.63496101,459405901.8998,3960.0,0.096663356,0.025891161,0.0006577118299461772,3,2,22884632.0,0.046611850709214926,18.50182710759171,152.50849454413589,1340.844350611321,0.02,17633287596.776096,0.007332449341310228,0.6597344572538565,0.7592788630123216,1,1,1747.884546978338,70,26.940445444760886,1,328.495840550657,41.779020769067294,351.72191680349493,50.0217446978324,1.0,1,15512.621163695494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,15.887379472405227,0.10417373484601164,
5469509,7.5131898,F,2,1.1390001,1545138060.8999999,6081.0601,6.0804873,0.0004018053,0.00045026513736241104,1,0,122195780.0,0.07400105329966375,47.41571279857057,645.1481109714647,1353.614350611321,0.03,40123360740.404434,0.1033007907224837,1.9477874452256718,0.6986638681670858,1,1,1970.01861699274,322,218.1528793748749,1,324.742743449582,70.4628855774848,35.9122886400146,70.295792414166,4.0,1,7347.27733045008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0.9995498987044118,87.09606579444052,0.1350016597945101,
5474236,10.2472,F,2,1.5700001,3433225286.802,7077.0,55.06674200000001,0.051582776,0.00032247353555684436,2,0,128898072.0,0.035131209563273674,33.3698942017817,1339.5950547558862,1350.834350611321,0.05,35330054371.03295,0.050925121598844304,1.9792033717615691,0.48713812372214,1,1,1717.9031868309207,45,24.414898272703443,1,307.109005712658,43.5597015847765,329.63932794991814,59.5558800690371,1.0,0,399.87341598483664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.998749217771909,60.09934302070127,0.04486381373784121,
5524885,12.7909,F,2,1.14,1128617987.2,6077.0,3.235491,0.44315389,0.0013823171625203714,2,0,82230497.0,0.06817653604529961,27.0164046819187,512.1802320612015,1346.5043506113213,0.01,27584249883.581486,0.05553020814180385,-2.9216811678385075,0.24505933749913306,1,1,1697.717611476263,15,9.023918164376477,1,306.944256754881,20.548119633147603,315.81552238117,38.29539270113779,2.0,0,699.9337129532727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,35.66503379875412,0.06963375695939088,26.66058220534963
5595656,11.9268,A,1,1.83,1142528187.2,7749.0,8.766058000000001,0.13428381,0.0008053078301452197,2,0,70928343.0,0.05809006664904199,26.535657083479354,254.47009641406703,1333.314350611321,0.03,31913770676.71775,0.03739623458393966,-0.5969026041820605,0.8492901869635128,1,1,1731.3492068635096,9,11.082592099732196,1,314.281351302236,26.596147315658,326.75361983522487,41.71289954475071,1.0,0,834.0800987155015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,48.750077137628764,0.1915748758875932,42.07279865786614
5617973,9.8403196,G,3,1.015,662889892.4451,5699.0,0.8633069999999999,0.029644802,0.0010298804264390552,1,0,23897621.000000004,0.033733566223543315,38.67045105538889,315.2712178058223,1343.874350611321,0.01,33704097194.687717,0.08992154713310682,0.6283185307179585,0.4759401338846376,1,1,1730.5788611652094,157,13.446216599086476,1,305.57439778646597,47.4719739183882,331.751387239465,63.486604694085294,2.0,1,8083.171501457604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,13.377299907398415,0.04243108521132933,
5620926,12.9763,F,2,1.2,1366941443.8,6224.0,5.222343,0.024973145,0.0015624315551775805,1,0,108854905.99999999,0.07451557895746805,17.489408187396428,283.73003748436156,1342.2343506113214,0.07,20998342601.51009,0.2732806052804367,2.7017696820872223,0.8855766830653305,1,1,1727.0013307340446,8,9.806762676537392,1,305.03673595479,42.4478334489406,325.98946777087,59.2663664880412,1.0,0,328.50667455760924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9975469913743412,88.89726394670697,0.31331636486181597,
5633251,7.178500200000001,G,3,1.05,1401849021.149,5836.8398,4.248165599999999,0.020627873,0.00041778478088660807,2,1,24349962.0,0.016253467567659153,26.48918992313948,617.5986734964666,1328.2243506113214,0.02,26488055460.740253,0.14548358617453894,1.1309733552923258,0.3247776415062009,1,1,1725.562199458414,293,10.604881698967992,1,310.7583559439712,52.2954951017544,344.55475223340414,65.52797189478599,2.0,1,6479.272024363184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,11.05918268031313,0.017906746168515536,
5647882,12.2118,G,3,1.008,882073602.4,5671.0,1.4987723,0.55824733,0.0009572965575254289,1,0,73113596.0,0.0775608041740635,33.26395305013608,388.9122914933181,1344.0543506113208,0.02,30414261522.604767,0.1925311467093909,1.1623892818282238,0.5607107577607071,1,1,1743.2217872129536,13,14.540300907334508,1,318.482858949754,47.844462739857995,347.297367973926,58.9936232929932,2.0,0,1462.7877966400454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.999799979995999,41.525889720689996,0.1067744337964784,
5663817,11.0463,F,2,1.24,1920004040.7,6317.0,10.932878,0.094316684,0.0004872755143007299,1,0,65627670.99999999,0.031984077822437285,11.228160732227398,607.6939981615341,1333.7443506113214,0.04,15798681177.53695,0.005020041801625525,1.5079644737231006,0.3253888265510867,1,1,1704.273654774828,21,8.791433700081006,1,303.82316899642,20.870975866678,312.3554814998051,39.467508671709695,1.0,0,632.7647291383872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9991996797437437,21.316080975454522,0.035076997699405275,
5682029,12.8477,G,3,1.0,2249355915.651,5633.0,9.4877472,0.22938345,0.0014347959881721249,1,0,131860587.0,0.054853685142895146,79.46511308599382,1520.0374019528617,1348.094350611321,0.01,54207435674.008,0.004447454649873515,0.5969026041820605,0.2388433313079761,1,1,1745.4199160412902,50,12.061993910668287,1,315.737954613233,49.582982314686696,346.40098624411905,61.4641158870852,2.0,0,239.66666960310056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,85.46061862349839,0.05622270775291662,
5753663,12.9923,F,2,1.42,1276128703.1000001,6699.0,6.108274,0.20509905,0.001579219777879872,2,0,122049247.0,0.08949311217120963,39.48835877800645,495.10178471206444,1362.574350611321,0.02,38225223202.12552,0.11860293125324088,-2.1048670779051606,0.6535878259458894,1,1,1717.9695796133785,16,16.83347952913515,1,301.843887156327,40.90443764788791,320.509948925598,58.887878726005404,2.0,0,509.56638830616714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,71.87282590587705,0.1451677778695062,
5760937,11.8331,F,2,1.41,1184481350.4,6663.0,5.1501861,0.095154501,0.0007616485261975214,2,0,95686049.0,0.07559087614752777,18.1709555125159,397.5590104775372,1329.7143506113212,0.03,22729998491.39925,0.1342761235647976,1.225221134900019,0.4986861317430257,1,1,1729.4753718866732,11,22.719831302478514,1,315.12817640497,31.720964786968896,330.470865076242,46.14659599502979,1.0,0,835.4551086130234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9995498987044118,37.95518559749468,0.09547057065038958,7.9078831289852145
5811812,10.2155,F,2,1.3530000000000002,1531874615.649,6546.0,8.0248518,0.12819436,0.00031752477466318583,2,0,136027221.0,0.08309054162396963,23.795943708641015,615.7347381829719,1348.7143506113212,0.02,26835462219.7462,0.05091188298162192,3.0159289474462017,0.3450099543268034,1,1,1729.449449949578,17,79.46320906285901,1,310.24486052857014,35.2292075035748,327.009527449137,51.0104001158849,1.0,0,1362.566225950672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,55.23901145334686,0.08971235180973665,34.16792453285308
